class,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11
2,0.109067854340704,0.0868126030017465,0.0660050550117789,0.0471359594794824,0.195708712878602,0.103080728400064,0.0550367340254081,0.0527304382999527,0.000785229925573733,295.584275953161,293.538963135713
2,0.107914605995671,0.0843588830976457,0.062937905124731,0.0410507341483136,0.190899421943134,0.0998663552383358,0.0457862087179184,0.0547179514156621,0.000490783546356196,294.277374392487,292.690872119198
2,0.107031266837774,0.0835736927283335,0.0618582683644901,0.0386951630523773,0.191022107936386,0.093462146114587,0.0412713634750057,0.0505220903936088,0.000588932339428708,294.235521812223,292.626970570564
2,0.106687746054147,0.0830829487475133,0.0611957639888878,0.0387442374502093,0.178434525028759,0.0888982269689269,0.0409769170461201,0.0507919995821619,0.000932453115182483,295.125870886976,293.299275158004
2,0.107472936416723,0.0833773951360054,0.0633305003102731,0.0386706258534613,0.239458538072167,0.103988604789255,0.042792670024248,0.0537610006562465,0.000883378718646227,294.023560093224,292.216674347674
2,0.106515985662334,0.0832547091408003,0.0627170703328635,0.0395539650144374,0.218798216808577,0.0976825444643372,0.0422528515712911,0.0525341407082777,0.000662543934233083,294.329053354097,292.595008059467
2,0.10732571322374,0.0831320231455953,0.0613429871834661,0.0376891378968212,0.209743990506599,0.0943945597034853,0.0409769170461201,0.0527059011009933,0.000588932339428708,294.070422952782,292.37978364342
2,0.107448399217892,0.0838190647187435,0.0612693755861769,0.0403636925786655,0.180912782092444,0.0855366306089514,0.0397991313305776,0.0535647030645715,0.000490783546356196,295.05988521224,293.302165568897
2,0.107055804036605,0.0835982299273745,0.0637476326949116,0.0400447089927575,0.230306162975588,0.105289076373771,0.04534453907459,0.0530494218864245,0.000736155529037477,294.188727132481,292.446715796493
2,0.114220666095103,0.0915728196157021,0.0736115867316579,0.0567790786534716,0.174385887251452,0.106393250360624,0.0650233754051118,0.0678698900578878,0.000858841520378108,296.1619868697,294.413153791807
2,0.108307201176959,0.08519314786504,0.0648518066542489,0.0423266684919458,0.210676404055312,0.10369415839276,0.0488288218164031,0.054840637410459,0.000564395141160571,294.971845037602,293.108367128189
2,0.107742845603858,0.0837209159225795,0.0633305003102731,0.0403391553797495,0.195119820110994,0.0947871548988109,0.0432098024651693,0.0524359919124401,0.000220874365406796,294.134519700467,292.40306829382
2,0.107227564428418,0.0835736927283335,0.0638948558894899,0.0397011882079334,0.2418141091426,0.123495678556995,0.0529019974159874,0.0572452829084779,0.000760692727305596,294.385627164732,292.638591361086
2,0.107693771206197,0.0843098086995637,0.0637967070931044,0.0403391553797495,0.208664353765984,0.10244276120766,0.0448292578240402,0.0520433967290901,0.000809767123841852,294.146841845976,292.295341856839
2,0.107129415633096,0.0832547091408003,0.0617355823690082,0.0386460886545453,0.212124098775683,0.0999890412368751,0.043332488477205,0.0511600575665526,0.000932453115182483,294.746544685158,292.986735287627
2,0.108258126779298,0.0839908251120306,0.0638948558894899,0.0399710973960095,0.193549439397372,0.107840945143387,0.0491968798525101,0.0503994043988119,0.00100606470998688,295.169840203845,293.284822148923
2,0.107227564428418,0.0831810975436773,0.0610976151925022,0.0399220229981775,0.173600696894641,0.0924070465271494,0.044240364966269,0.0514054295561463,0.000883378718646227,296.244281207003,294.200889170526
2,0.107571085212045,0.0841380483062766,0.063575872301237,0.0385970142567133,0.2702281851797,0.109116879528195,0.0429153560362837,0.0511109831686338,0.000981527511718739,294.707316562495,292.879489728873
2,0.107816457200349,0.0836473043254565,0.0618828055635865,0.0398238742025135,0.185231329054905,0.100234413233954,0.04551629949144,0.0557239765729965,0.000981527511718739,294.695055005564,292.949064429953
2,0.108110903586315,0.085217685064081,0.0654897738307549,0.0426456520778538,0.202849037685852,0.116772485837044,0.0578830495046357,0.0538100750541652,0.000588932339428708,294.17148212239,292.56885108837
2,0.107669234007366,0.0840644367091536,0.0644592114687068,0.0403391553797495,0.212835677536543,0.103522397994805,0.0465959363973539,0.055036935002134,0.000736155529037477,294.488863278111,292.702487222912
2,0.107203027229587,0.0838436019177845,0.0651707902425019,0.0400692461916735,0.225177888457666,0.106614085157995,0.0486570613995532,0.0547424886146215,0.000809767123841852,294.235521812223,292.528152036858
2,0.107104878434266,0.0826903535628572,0.0613429871834661,0.0378608982892332,0.198800399908545,0.0901250869543194,0.0389157920439208,0.0529758102895464,0.000613469537696827,294.164090601364,292.464170703789
2,0.107890068796841,0.0838926763158666,0.0622017891518395,0.0404373041754135,0.183194741566926,0.0943700225037774,0.0443875881807118,0.0535647030645715,0.000981527511718739,294.763702746196,292.960656617823
2,0.109067854340704,0.085242222263122,0.064410137070514,0.0435535284377459,0.187881346509142,0.102369149608537,0.0508654096161953,0.0563128693480216,0.000932453115182483,294.726932310882,293.06783572809
2,0.10786553159801,0.0839908251120306,0.0612203011879841,0.0395785022133534,0.183219278765576,0.0873769205870401,0.040780619426863,0.0528776614937089,0.000785229925573733,296.527023772226,294.249682768584
2,0.107104878434266,0.0831565603446363,0.0620054915590684,0.0378118238914012,0.210651866856662,0.0963820728798211,0.0414431238918557,0.0527304382999527,0.000613469537696827,294.176409535573,292.382694452426
2,0.107423862019062,0.0836963787235385,0.0628152191292491,0.0397502626057654,0.190138768784974,0.0949589152967658,0.0439213813349762,0.0528531242947496,0.000785229925573733,294.493776947185,292.766351835999
2,0.107080341235435,0.0825922047666931,0.0605577968123818,0.0373701543109131,0.202603665699349,0.089045450167174,0.0377870807331926,0.0509637599748776,0.000490783546356196,294.173945855729,292.531059533263
2,0.107423862019062,0.0833037835388824,0.0625698471382852,0.0389405350415373,0.200419855019468,0.0977316188637529,0.0436023977036835,0.0532702566770589,0.000588932339428708,294.043294185362,292.507797746297
2,0.106270613674029,0.0826412791647751,0.0591837136629843,0.0369284847304251,0.189304504030862,0.084947737815963,0.0379343039476354,0.0496632884300307,0.00107967630479125,295.023210046187,293.137310455921
2,0.108675259159416,0.0849232386755889,0.0636494838985261,0.0423512056908618,0.194702687733938,0.0918426909338689,0.0436514721084977,0.0552823069917278,0.00105513910652313,295.120984364279,293.331066178882
2,0.107080341235435,0.0829847999513492,0.0604105736178035,0.0389896094393694,0.161283023172168,0.0804083558700108,0.0372227250778285,0.0576133408928685,0.000588932339428708,295.277249717805,293.411954073258
2,0.113435475732528,0.0919408776013172,0.0732926031434049,0.0563864834708155,0.186531800583373,0.111398839101025,0.0644344825473406,0.073562520216463,0.000687081132501221,296.069941380924,294.057274215726
2,0.10683496924713,0.0827394279609392,0.0604351108168999,0.0375909891011572,0.188004032502394,0.0825921666440094,0.0382042131741139,0.0499086604196244,0.000858841520378108,294.771055410817,292.951962573176
2,0.106884043644791,0.0831320231455953,0.062103640355454,0.0383761794664693,0.212982900728445,0.100308024833077,0.0436514721084977,0.0528285870957902,0.000809767123841852,294.220746628998,292.641496397045
2,0.1068104320483,0.0824204443734061,0.0608522432015384,0.0370020963271731,0.218552844822073,0.0974371724672587,0.0405597846051988,0.0514299667551057,0.000638006735964965,293.897674375269,292.254557236121
2,0.107153952831926,0.0832792463398414,0.0614411359798516,0.0376891378968212,0.203536079248062,0.0861500606016477,0.0375907831139355,0.0526322895041152,0.00107967630479125,295.081884667,293.255911355907
2,0.107620159609706,0.0836473043254565,0.0629869795229238,0.0400447089927575,0.188200330091596,0.0983450488564491,0.0459825063371755,0.0544235050281496,0.000588932339428708,294.316750971696,292.711197872765
2,0.108012754790993,0.0841135111072356,0.0629133679256346,0.0417132385190457,0.179612310563976,0.0983941232558648,0.0464977875877253,0.0542762818343934,0.000883378718646227,296.065094847214,294.074516247036
2,0.106515985662334,0.0831320231455953,0.0625207727400925,0.0389159978426213,0.216565331731395,0.0948116920985187,0.0406579334148273,0.0516753387446995,0.000736155529037477,294.17148212239,292.469988486659
2,0.107153952831926,0.0835000811312104,0.0628397563283455,0.0399465601970935,0.182188716422262,0.088554706173017,0.0415412727014842,0.0539082238500027,0.000687081132501221,294.949824392782,293.198070654836
2,0.107988217592163,0.0839662879129896,0.0621772519527431,0.0394803534176894,0.196641126427315,0.0931431625183849,0.0425472980001767,0.0553313813896465,0.00083430432210999,294.631273635697,292.960656617823
2,0.108184515182806,0.0843834202966867,0.066520336192803,0.0411488829439776,0.229300137830924,0.120772049389424,0.0554538664663294,0.0570489853168028,0.000858841520378108,294.301986354075,292.586289651859
2,0.108331738375789,0.0848250898794249,0.0633059631111768,0.0423757428897778,0.183292890361527,0.1038168443913,0.0505464259849025,0.0572698201074372,0.000368097555015565,295.603741983966,293.63702259062
2,0.106515985662334,0.082150535183955,0.0603860364187071,0.0371247823217531,0.201892086938489,0.0942473365052382,0.041516735499077,0.052166082723887,0.000760692727305596,295.0623298051,293.362849505849
2,0.10784099439918,0.0841871227043587,0.0625453099391888,0.0418113873147097,0.173649771291942,0.0930940881189692,0.0454426878842185,0.0518716363363745,0.000932453115182483,295.052551120083,293.215425542763
2,0.107399324820231,0.0838681391168256,0.062618921536478,0.0416641641212137,0.178704434213913,0.0888982269689269,0.0422037771664768,0.0546934142167027,0.000858841520378108,295.299207443187,293.417729874996
2,0.107104878434266,0.0830338743494313,0.0614411359798516,0.0382044190740572,0.192936009431113,0.0890945245665897,0.0401671893666847,0.0513318179592682,0.000932453115182483,295.013428014556,293.111261748574
2,0.107031266837774,0.0826903535628572,0.0612448383870805,0.0378118238914012,0.189795248003869,0.0881621109776914,0.038400510793371,0.0519943223311714,0.00112875070132751,294.077820580851,292.318641615374
2,0.106197002077538,0.0825185931695701,0.060189738825936,0.0370757079239211,0.18986885959982,0.0940510389075754,0.0411241402605629,0.0517244131426182,0.000956990313450621,295.032991240842,293.140204437251
2,0.107031266837774,0.0835246183302514,0.0613920615816588,0.0394067418209414,0.189083669243009,0.0950079896961815,0.0432343396675765,0.0515526527499026,0.000956990313450621,295.744772202071,293.729247187487
2,0.106933118042452,0.0833528579369644,0.0630115167220202,0.0393331302241934,0.217890340458514,0.106074266764422,0.0456389855034756,0.0521906199228464,0.000343560356747427,294.596915025992,292.946166222553
2,0.1068104320483,0.0829602627523083,0.0620054915590684,0.0386706258534613,0.194997134117742,0.0877204413829501,0.0387931060318851,0.0511600575665526,0.000883378718646227,294.097545229495,292.44380641792
3,0.145112999422673,0.126611939846262,0.103497895231053,0.102369194239405,0.121753596146462,0.124575315344141,0.123225619514835,0.113754452111921,0.000932453115182483,304.813750980862,302.066449135764
3,0.133433292779366,0.117459564603966,0.096455719090391,0.0939038606133843,0.220270448727597,0.179661328688264,0.136868304053201,0.102025671009339,0.000539857942892452,301.759933516361,298.872577022465
3,0.157111689650775,0.140181010915939,0.123422100897317,0.12094385381882,0.188200330091596,0.163295016483128,0.139518321913172,0.124354522062372,0.00115328789959565,302.87485852481,300.076441679939
3,0.14962784400748,0.131568454052545,0.112233138109366,0.102810863819893,0.185967445014415,0.177403906315142,0.149308665673619,0.0836227717898072,0.000932453115182483,300.567040170498,297.904104683498
3,0.193058685937422,0.185623903539886,0.168104340451831,0.159344570122365,0.158461245327378,0.211731448706424,0.213841508004382,0.125924902795772,0.00122689949440002,300.469041888916,297.406077342816
3,0.141236122007457,0.126881849035713,0.116428999154847,0.118195687540227,0.207216659045614,0.224785238951,0.159638827887022,0.115938262819306,0.000932453115182483,302.863416275818,300.296207089812
3,0.13777637697236,0.121655425639978,0.0983205462217162,0.0927015378665002,0.148450068278037,0.165405215658003,0.148008193946041,0.0812672006897071,0.000662543934233083,303.866273060099,300.586864979844
3,0.125434165960631,0.106147915846061,0.0948608011491261,0.0730472415347817,0.362831572886102,0.166190406048655,0.101215748955635,0.128722143477141,0.000736155529037477,300.646313526631,298.088306292029
3,0.149308860422684,0.13485643872404,0.118465586679847,0.119201712695784,0.165233512154873,0.185403033419901,0.147173929064198,0.149063481414463,0.00105513910652313,304.613101182147,301.602174027944
3,0.150069513586429,0.13532264550582,0.118220214688883,0.117312348379251,0.131789310394453,0.146217125486465,0.138046089768744,0.115570204834915,0.00105513910652313,303.169699648101,300.397731770126
3,0.132230970036673,0.111791471625493,0.0970200746696078,0.0933640422372322,0.22898115424847,0.176937699520693,0.126219158208505,0.0669620136963908,0.000932453115182483,300.342926261758,297.719654717745
3,0.167858982738523,0.160178828134361,0.122612373327136,0.125164252032372,0.169821968302488,0.17674140192303,0.177232002012938,0.251211840682346,0.00100606470998688,303.511649836568,300.092936095602
3,0.129949010545438,0.113067405975625,0.0998418525656919,0.0957932249299166,0.255677626380045,0.16464456246706,0.110539885870346,0.0976825867935298,0.00127597389093628,299.764362559075,297.434104664266
3,0.186041047071906,0.169331203376657,0.152498681826531,0.142168530881162,0.210553718062061,0.236808466807847,0.228171234210149,0.147149579895632,0.00112875070132751,302.296831143923,299.251983208649
3,0.143076411919743,0.125679526282703,0.100676117334969,0.102663640626397,0.118931818301672,0.138757816775278,0.147934582338819,0.103375216952105,3.95809936520793e-08,301.704495624968,298.525491042428
3,0.146192636171213,0.131961049237202,0.116649833946715,0.10933775873155,0.150167672183561,0.163245942083712,0.140426198402236,0.103350679753146,0.000981527511718739,303.397772113244,300.285227030138
3,0.127102695481103,0.104626609505518,0.0841625823431028,0.0796722852421025,0.127863358610398,0.129629978483958,0.122955710288356,0.0560429601594685,0.000809767123841852,301.503320288003,298.869803799695
3,0.132819862808604,0.11076090926577,0.0945418175608731,0.0846778738209671,0.153701028789211,0.128329506899442,0.0995226819895429,0.128844829471937,0.00083430432210999,301.787642957173,299.085948073927
3,0.138168972153648,0.119471614925328,0.0994247201810534,0.126047591193348,0.16216636232358,0.21793936023251,0.202186336860993,0.123446645700875,0.00142319708054505,302.577011546132,299.588975462017
3,0.142536593545473,0.120673937678338,0.0940510735789454,0.0886774372442757,0.130807822448439,0.141555057541973,0.141824818939443,0.0849477805336135,0.000662543934233083,300.876841382145,298.088306292029
3,0.183710013183011,0.15917280297368,0.131421227802738,0.125385086822616,0.148867200655093,0.115889146647562,0.109362100154804,0.0876714096181043,0.00100606470998688,302.273836951107,299.25751428366
3,0.110245639884566,0.0873524213806487,0.0715995364057544,0.0471604966783984,0.294740846631395,0.116993320634415,0.0591835212322138,0.0665203441151221,0.00083430432210999,298.916044521812,296.773930245884
3,0.144744941440215,0.123348492373808,0.104847441181354,0.105068286120166,0.13296709592967,0.151492623423652,0.140229900782979,0.131666607352266,0.000711618330769339,302.03213523677,299.387431001042
3,0.127053621083442,0.105828932258528,0.0946154291581622,0.0845061134285551,0.179268789782871,0.151713458221023,0.103424097172277,0.0717467674934692,0.00122689949440002,305.023073693863,301.800559563434
3,0.219877844259132,0.192911451655066,0.167343687279843,0.174140501068714,0.208958800149788,0.31974420182038,0.288606363738921,0.271724939012385,0.001030601908255,299.218363952257,296.596399748918
3,0.141064361615644,0.122857748392988,0.106246061529848,0.138880546226418,0.184740585081898,0.236734855208723,0.227091597304235,0.0677717412620502,0.00139865988227691,302.418627960463,299.790227818882
3,0.135420805884635,0.115643811874931,0.0834019291711149,0.0720412163792255,0.07753756417854,0.0756726763263957,0.0710349899948598,0.12087023981014,0.000441709149819939,301.78302515679,299.544826376351
3,0.156817243264809,0.144499557947157,0.123225803304546,0.119079026701204,0.154927888721728,0.152326888213719,0.149357740078433,0.133261525284625,0.000907915916914364,303.491159624275,300.868720153828
3,0.153750093411,0.137948125803208,0.122097092146112,0.118735505916379,0.146413480790059,0.150241226238552,0.135911353159323,0.118244759521487,0.000932453115182483,301.843042851081,299.412294781026
3,0.118931808270555,0.0925543075773424,0.0729981567542483,0.0587420545667518,0.133825897882432,0.105509911171141,0.077095678989422,0.0654161701619501,0.00105513910652313,301.697564105033,299.160688545557
3,0.148646356054261,0.135469868700066,0.122465150132558,0.134095792437797,0.159786254054497,0.208026331550539,0.204394685077635,0.117655866746462,0.000711618330769339,305.209592242965,302.245237250602
3,0.129850861750117,0.106565048229758,0.0833528547729221,0.0877204864865515,0.125998531512972,0.133457781638383,0.102295385861549,0.110049335069055,0.000883378718646227,301.540343151248,298.506028333896
3,0.122685999691618,0.102295575596623,0.0864690790581629,0.0773167141461662,0.246206267701012,0.156130154168436,0.0966027549030938,0.0900760551161232,0.00115328789959565,301.141751706696,298.564408200789
3,0.147983851685838,0.129188345745568,0.101804828493403,0.117827629556487,0.128673086165859,0.158632948538637,0.144303076382563,0.114834088866134,0.00112875070132751,303.614049769338,300.233059957883
3,0.135862475463583,0.122367004412167,0.101780291294306,0.0949344229678565,0.266743902971351,0.174410367950784,0.12403534719427,0.0901496667130013,0.00139865988227691,302.870281753578,299.69377332782
3,0.163687658937343,0.149873204537137,0.133654112920509,0.13942036460257,0.153455656802708,0.162387140093938,0.138708594233737,0.108184507948143,0.00110421350305939,304.407606782881,301.387168634444
3,0.116821609171134,0.0934376467428187,0.0771940177997299,0.0587665917656678,0.232637196847371,0.134758253222899,0.0841623932826767,0.122146174156028,0.000736155529037477,300.228372956172,297.973907182116
3,0.127716125451865,0.11122711604755,0.101068712520511,0.0797458968388505,0.294912607021947,0.164546413668229,0.10708014033094,0.0761634633061569,0.000539857942892452,301.859196388527,299.251983208649
3,0.124084620024955,0.10101964124649,0.0792796797229225,0.0723847371640496,0.179661384961276,0.121679925778615,0.0779299438712646,0.0755745705311319,0.000515320744624333,300.758139830934,298.311249539665
3,0.146683380147823,0.12877121336187,0.116527147951233,0.121410060598224,0.175146540409613,0.205744371977709,0.189991347264648,0.113631766117124,0.000785229925573733,304.86555171722,301.835859341315
3,0.17026362822391,0.158289463808203,0.138046271558761,0.144597713573847,0.243409027054873,0.246549735091863,0.210897043715526,0.136402286751425,0.00105513910652313,301.570415888379,298.897533519696
3,0.146904214937297,0.128746676162829,0.116895205937679,0.113288247757027,0.189525338818715,0.168447828421777,0.129826126962354,0.109681277084665,0.000858841520378108,301.211368273578,298.464313252686
3,0.144229660264775,0.123127657582439,0.105902540742499,0.102025673454581,0.217276910492255,0.174533053949324,0.131862714762146,0.119520693867375,0.00083430432210999,302.356595737809,299.870096617703
3,0.154412597779423,0.13461106673363,0.114073428041594,0.107571080409598,0.117557735177253,0.119937784599357,0.125973786184434,0.0875977980212262,0.000907915916914364,303.425112383823,300.235806079071
3,0.128010571837831,0.113337315165076,0.0947135779545478,0.103890500572198,0.233937668375839,0.206112429973327,0.162411531759028,0.0651217237744376,0.00100606470998688,300.398994041051,297.775574937973
3,0.150928315545495,0.136623117054993,0.108724318638583,0.0962594317093206,0.205818038722544,0.173527028761302,0.146143366563098,0.144671322800735,0.000858841520378108,300.788408219566,297.951574256008
3,0.174974770399361,0.150511171712204,0.132108269377436,0.105264583711494,0.263259620763002,0.154731533785088,0.116134368019173,0.14842551424152,0.001030601908255,303.206219719407,299.781962911999
3,0.134120334346619,0.114735935510414,0.0887510385741265,0.0923580170816761,0.104111350316864,0.117017857834123,0.111913969205146,0.171024274483105,0.00112875070132751,302.991508424277,299.903132374481
3,0.144573181048402,0.129090196949404,0.111325261742799,0.109779428312038,0.180225740530234,0.177232145917187,0.14886699603029,0.122587843737297,0.000638006735964965,302.075907350549,299.660687804223
3,0.1119632438027,0.0877204793662638,0.0701763788581642,0.0474794802643064,0.302028394630547,0.131862863657372,0.0629622504029125,0.0523378431166026,0.0012023622961319,297.557894331066,295.654123709781
3,0.138463418539614,0.117410490205884,0.100700654534065,0.0930450586513242,0.202898112083153,0.151885218618978,0.123421917134092,0.0884565999848043,0.000613469537696827,298.280546911764,296.08221939347
3,0.128206869428475,0.10685949461825,0.0873524182256327,0.0712560260139135,0.104872003475024,0.124992447739174,0.117385765341937,0.103301605355227,0.000907915916914364,301.757624110394,299.287931247456
3,0.161626534235583,0.14896532817262,0.123888307680148,0.12155728379172,0.127667061021195,0.150462061035923,0.138733131436144,0.179955814904318,0.000662543934233083,303.283788816994,300.002192653705
3,0.134243020340772,0.11537390268548,0.0985413810135836,0.083720923063243,0.223852879730548,0.150560209834754,0.106859305509276,0.114441493682784,0.00105513910652313,299.204209948403,296.81334987196
3,0.134390243533755,0.115324828287398,0.0906404029045481,0.083819071858907,0.113901692578351,0.0941491877064068,0.0788623575627357,0.123765629287347,0.00105513910652313,303.579925919735,300.775743182463
3,0.166951106381796,0.147836617016734,0.107448384285571,0.102369194239405,0.173796994483844,0.182703941452038,0.173894942485567,0.102835398574999,0.000981527511718739,304.452799568553,301.130911739973
3,0.141113436013305,0.123422103970931,0.103154374443704,0.104013186566778,0.116870693615043,0.129973499279868,0.120035783201907,0.0901251295140419,0.00100606470998688,303.087489721185,300.040697084952
3,0.147763016896364,0.128918436556117,0.10609883833527,0.0878922468789635,0.116036428860931,0.146879629878577,0.155761949906695,0.0795250595635914,0.00100606470998688,303.668628274708,300.474512294176
3,0.157626970826215,0.145505583107838,0.125017018838582,0.117336885578167,0.143591702945269,0.144180537910713,0.122366817430585,0.0980997191758392,0.000883378718646227,302.039047671373,299.42886815741
3,0.1171160555571,0.0960631270402066,0.0778074477771395,0.0611467000605202,0.226429285588834,0.137506419590178,0.077831795061636,0.0658578397432189,0.000785229925573733,300.094978900243,297.739229398731
3,0.119275329054182,0.100406211270465,0.0960876611039452,0.083794534659991,0.326271146897088,0.212590250696199,0.114563987065116,0.0854875989107198,0.000932453115182483,299.750273427428,297.268660009455
3,0.147419496112737,0.130611503289946,0.105657168751535,0.102565491830733,0.131151343229544,0.153161153003786,0.143517885905535,0.0921617170276701,0.00125143669266814,304.224407340038,301.068139521295
3,0.16611684162156,0.153063040412469,0.140720826260267,0.137997207065442,0.1848878082738,0.172643689571819,0.139910917151686,0.184151675926371,0.00110421350305939,301.55885033541,299.099791950176
3,0.14805746328233,0.131617528450627,0.102761779258162,0.0931186702480722,0.12803511900095,0.108159928739589,0.0979523010354863,0.0657596909473814,0.000760692727305596,302.073603948054,299.409532359011
3,0.160178839504585,0.144450483549075,0.130120756250629,0.129728171030749,0.14508847206294,0.145971753489386,0.126832588268684,0.081193589092829,0.00122689949440002,302.964071383135,300.433385111153
3,0.146904214937297,0.128746676162829,0.116895205937679,0.113288247757027,0.189525338818715,0.168447828421777,0.129826126962354,0.109681277084665,0.000858841520378108,301.211368273578,298.464313252686
3,0.108037291989824,0.0842361971024407,0.0651953274415983,0.0415660153255497,0.285343099548312,0.12150816538066,0.0553311804542937,0.0540799842427183,0.000466246348088077,300.753482479116,298.333523954822
3,0.141407882399271,0.124796187117227,0.102467332869005,0.10884701475323,0.130366152872733,0.147223150674486,0.131371970714003,0.126219349183284,0.000956990313450621,303.920740094884,300.980757637567
3,0.127200844276425,0.112306752805354,0.0977561906424993,0.0847269482187991,0.226723731972638,0.19271511893284,0.13782525494708,0.0763842980967913,0.000760692727305596,301.526460905223,298.997314414855
3,0.138954162516223,0.118809110551221,0.0975844302488247,0.100381681127209,0.106197012202143,0.109730309520892,0.116993170103423,0.115692890829712,0.000687081132501221,304.579251881963,301.588575788653
3,0.129360117773507,0.111178041649468,0.0988603646018366,0.102884475416641,0.244096068617082,0.185501182218732,0.130169647796054,0.090910319880742,0.000736155529037477,302.144989141191,299.395719423218
3,0.153921853802813,0.136647654254034,0.116993354734064,0.138757860231838,0.173428936504089,0.19408920211648,0.17087686658949,0.131372160964753,0.00144773427881316,304.201771325324,300.819504722598
3,0.12899205979105,0.105828932258528,0.0919408744566564,0.126980004752157,0.200149945834314,0.343348987939332,0.294593441126262,0.0971427684164235,0.000662543934233083,302.409439993299,298.797680432453
3,0.128771225001576,0.105927081054692,0.0870334346373797,0.0808991451879027,0.189255429633561,0.158313964942435,0.12994881297439,0.093977469750664,0.000907915916914364,301.157999166776,298.383628184063
3,0.15016766238175,0.130881412479397,0.115103990403643,0.102271045443741,0.127936970206349,0.117753973825359,0.0974124825825293,0.0977561983904079,0.000907915916914364,302.018309187753,299.456486050296
3,0.168447875510455,0.156179264690677,0.14680605163617,0.147198656658943,0.176471549136731,0.202480924416565,0.177771820465895,0.114711402871337,0.000466246348088077,300.643982704426,297.775574937973
3,0.128084183434322,0.106810420220168,0.0892417825560542,0.0809482195857347,0.225963078814477,0.158289427742727,0.105141701340777,0.0807273823126009,0.00127597389093628,301.229925908437,298.806004284501
3,0.111717871814395,0.0899288272799546,0.0742250167090674,0.0508410765157988,0.325829477321382,0.159123692532794,0.0771202161918291,0.0617846647159624,0.000343560356747427,298.075889656428,295.685355622271
3,0.137580079381716,0.12047764008601,0.101191398515993,0.0974617544562048,0.177305813890843,0.157577848951199,0.118293641831001,0.101314092239517,0.000466246348088077,304.73713646029,301.757101597957
3,0.132967086001587,0.117974845783827,0.104700217986776,0.0933149678394002,0.291452862012248,0.18336644584415,0.129065473687733,0.0914746754568076,0.000490783546356196,299.484616228492,296.909035534571
3,0.170018256235605,0.150854692498778,0.133433278128641,0.130955030976549,0.235851569870566,0.166092257249823,0.12506590969537,0.145554661963273,0.000883378718646227,301.408397436074,298.572746159979
3,0.149063488434379,0.133801339165277,0.114392411629847,0.113778991735347,0.171686795399914,0.164570950867936,0.14570169691977,0.103031696166674,0.00117782509786376,302.227835533885,299.271341004583
3,0.169355751867183,0.166313127894613,0.143567141355448,0.146388929094715,0.178213690240906,0.186948877001496,0.193279332387204,0.130734193791809,0.00100606470998688,301.773789028381,298.872577022465
3,0.126317505118528,0.105657171865241,0.0995719433756317,0.0855366757830273,0.3911475001286,0.221055584595407,0.147321152278641,0.0643119962087782,0.000932453115182483,300.522717532834,297.965532761839
3,0.126317505118528,0.105657171865241,0.0995719433756317,0.0855366757830273,0.3911475001286,0.221055584595407,0.147321152278641,0.0643119962087782,0.000932453115182483,300.522717532834,297.965532761839
3,0.164546460896409,0.154510735155888,0.121483662168702,0.118048464346731,0.17497478001906,0.199879981247533,0.226723539268128,0.1208947770091,0.000662543934233083,302.333612825171,299.282401387332
3,0.143199097913895,0.126415642253934,0.110638220168101,0.123593871301748,0.168030752801013,0.167220968436384,0.128623804044404,0.125777679602015,0.000760692727305596,301.672145138568,298.678316619077
3,0.15428991178527,0.139837490129365,0.12170449696057,0.123741094495244,0.155958451065043,0.156743584161132,0.137579882923008,0.0765069840915882,0.000883378718646227,301.866118674831,299.307284019305
3,0.134046722750128,0.11368083595165,0.0951552475382827,0.0823223027250308,0.22613483920503,0.157651460550323,0.111987580812367,0.0782981996156226,0.001030601908255,303.748178628114,300.233059957883
3,0.136156921849549,0.118931796546426,0.103816878819306,0.102001136255665,0.177624797473298,0.15779868374857,0.120428378440421,0.0899779063202857,0.00110421350305939,301.623603203302,299.207726650845
3,0.140647229235526,0.119888747309026,0.10406225081027,0.112012313413395,0.134807385828445,0.139101337571188,0.117263079329901,0.0698083287756784,0.000539857942892452,301.859196388527,299.315577236699
3,0.143370858305709,0.13021890810529,0.116797057141293,0.137849983871946,0.1706562330566,0.196395698889018,0.17139214784004,0.100455290275939,0.00122689949440002,301.27398885767,298.408673447526
3,0.144548643849572,0.127274444220369,0.116036403969305,0.107693766404178,0.213743553886606,0.181796065062847,0.145579010907734,0.100136306689467,0.000711618330769339,302.39565674401,299.91689496013
3,0.132378193229656,0.114196117131512,0.0973145210587644,0.099228432778157,0.19129201712154,0.151124565428035,0.108331537653704,0.121729041773718,0.000981527511718739,300.788408219566,298.389194192711
3,0.166067767223899,0.148400972594677,0.131887434585569,0.13733470269471,0.181894270038458,0.17183396198146,0.146143366563098,0.125630456408259,0.001030601908255,303.857192884357,300.455321113083
3,0.12432999201326,0.104307625917985,0.0878431622075604,0.0711088028204174,0.227926054706505,0.151615309422192,0.126194621006098,0.0954987760861453,0.00110421350305939,301.60973050424,298.717190607897
3,0.17077890939935,0.162608010839421,0.140303693875629,0.149554227754879,0.156203823051546,0.188347497384843,0.180814433564379,0.177649318202137,0.00149680867534942,301.884576174589,299.011167172355
3,0.185672989089449,0.176618751491836,0.144327794527435,0.131789295739693,0.138193519242193,0.173625177560133,0.186556138927649,0.136426823950385,0.0012023622961319,302.764968738191,299.547586105582
